,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,90,113.83617250837396,22.467560922188728,A,0.5,38.25839102932461,1.8415446969728744,113.91580802398637,22.544995234538717,2018-12-11 15:36:00,45,113.921489,22.542571,11
148,148,148,148,177,113.93727692301924,22.61188428226672,A,0.5,37.62302870194894,1.039749555387282,113.94341427341571,22.5154209754712,2018-12-11 17:36:00,85,113.94512900000001,22.52325,41
149,149,149,149,47,113.89664687195759,22.437674964807957,A,0.5,26.46121956317904,1.6083531676093799,113.93636661521872,22.514357240979432,2018-12-11 17:37:00,125,113.939075,22.510614,16
150,150,150,150,74,113.9871762139775,22.516421534193157,A,0.5,32.853863329552325,1.1312969498137715,113.93783626467062,22.54928857580273,2018-12-11 17:37:00,45,113.928522,22.543616,24
151,151,151,151,144,113.93403631040722,22.510502233975696,B,0.5,28.43192242591045,1.4094700874360702,113.93958386185213,22.519217890824947,2018-12-11 17:37:00,80,113.94503,22.522916,32
152,152,152,152,171,114.00369719604817,22.55043223071995,A,0.5,30.852327136930707,1.1532023454462967,113.94687392351128,22.516816810475216,2018-12-11 17:37:00,105,113.94512900000001,22.52325,42
153,153,153,153,207,114.00688820917671,22.628449956921248,C,0.5,26.66540325833729,1.1584741276497752,113.94857427873205,22.53172922435698,2018-12-11 17:37:00,45,113.954392,22.535928,71
154,154,154,154,136,114.01631141482204,22.519252277218172,C,0.5,35.10117150250776,1.6323813778179184,113.93849417064293,22.517777446130967,2018-12-11 17:40:00,5,113.942471,22.523304,35
155,155,155,155,154,113.88207472745094,22.443486052893896,B,0.5,25.091333732539358,1.1606612449724527,113.93187756215036,22.513595116878687,2018-12-11 17:40:00,25,113.93399699999999,22.521670999999998,9
156,156,156,156,68,113.97352347091216,22.591028798468948,B,0.5,29.9630117908982,1.3445865840850653,113.92808909389043,22.534544764632894,2018-12-11 17:41:00,15,113.928522,22.543616,24
157,157,157,157,145,113.89613414237249,22.619995085166487,C,0.5,37.11543295655371,1.9659169944358617,113.95467703691334,22.52611408167061,2018-12-11 17:42:00,75,113.94503,22.522916,33
158,158,158,158,130,113.86985593796038,22.60197279072976,A,0.5,38.75868326194693,1.178975708955817,113.93457707702612,22.516576442135605,2018-12-11 17:43:00,25,113.94118,22.524229000000002,27
159,159,159,159,169,113.90918082290207,22.47281460317768,B,0.5,38.93299955789136,1.8059854344037465,113.93261941095074,22.516253262943625,2018-12-11 17:43:00,90,113.94165,22.521807,37
160,160,160,160,75,113.87802908057172,22.56674219762136,C,0.5,25.727359216523904,1.3348181723100472,113.92525503260063,22.54561260900911,2018-12-11 17:44:00,75,113.928522,22.543616,24
161,161,161,161,197,113.97504609715006,22.449825303797397,A,0.5,31.7677751656303,1.958071900942059,113.94658342417843,22.54744437061369,2018-12-11 17:44:00,115,113.95630200000001,22.546269,55
162,162,162,162,133,113.96910641816416,22.56385104900468,A,0.5,33.79682361576009,1.7325361232636582,113.94157933779104,22.52768371099913,2018-12-11 17:45:00,115,113.94118,22.524229000000002,27
163,163,163,163,80,113.874183258692,22.637758743396983,C,0.5,37.600759561168964,1.3945476996301056,113.92107126922596,22.54772183223522,2018-12-11 17:47:00,10,113.928522,22.543616,22
164,164,164,164,41,113.94691775741,22.53477785540197,B,0.5,34.60482882646963,1.2398884524454152,113.94846850624823,22.51738170936114,2018-12-11 17:50:00,25,113.939075,22.510614,16
165,165,165,165,89,113.91493702551706,22.517504459936944,B,0.5,33.56471657861265,1.5191589172727331,113.91882389305786,22.546288794843594,2018-12-11 17:50:00,10,113.921489,22.542571,12
166,166,166,166,164,113.97687504982294,22.53303612817998,B,0.5,27.142870539184432,1.834633773580199,113.95008463674893,22.52436218834161,2018-12-11 17:53:00,40,113.94165,22.521807,36
167,167,167,167,34,113.92446248269356,22.453652121100106,A,0.5,26.9716408786288,1.1330109103764003,113.91741324457476,22.526646737249642,2018-12-11 17:54:00,110,113.915701,22.525154,2
168,168,168,168,188,113.9341437682892,22.580763464496652,A,0.5,36.81463544038832,1.9320077232932609,113.94277511978649,22.501647527349867,2018-12-11 17:54:00,20,113.94169099999999,22.506345,44
169,169,169,169,62,113.86791149680408,22.54240330779463,C,0.5,38.15430592997434,1.6395932853810655,113.93415731778856,22.51268860462032,2018-12-11 17:56:00,15,113.93332,22.518527,75
170,170,170,170,126,113.96204857306722,22.61059282683386,B,0.5,26.92825193662961,1.9025027075899041,113.92933547726341,22.52356022646088,2018-12-11 17:56:00,105,113.937374,22.525269,29
171,171,171,171,124,114.00151904702587,22.517975228907428,C,0.5,30.815260262859073,1.7115130172529416,113.9382826758199,22.527057455565487,2018-12-11 17:57:00,20,113.937374,22.525269,27
172,172,172,172,222,113.92882559628168,22.58889370101797,C,0.5,28.03925818732047,1.904948600735478,113.95462440817056,22.533391728572017,2018-12-11 17:58:00,110,113.954392,22.535928,74
173,173,173,173,24,113.91023590320907,22.49523652319482,B,0.5,28.356395714679085,1.4804134977475083,113.9373511297315,22.503837298549872,2018-12-11 18:00:00,115,113.930613,22.508344,21
174,174,174,174,88,113.88080749893422,22.449072981657014,A,0.5,28.625320190893802,1.4670694299876526,113.92239258329387,22.54517540793761,2018-12-11 18:02:00,90,113.928522,22.543616,23
175,175,175,175,106,114.00321756986669,22.571752489323483,A,0.5,30.69370178764852,1.5169017641771676,113.95447931433048,22.505404236864727,2018-12-11 18:02:00,95,113.947657,22.509065,2
176,176,176,176,114,113.84387877680254,22.57738342280839,A,0.5,33.35261985683689,1.9277110546942682,113.93688402797652,22.533593599723844,2018-12-11 18:03:00,85,113.936272,22.524663,24
177,177,177,177,152,113.99690363263895,22.61369852633257,A,0.5,25.91146107488552,1.9277504319499719,113.95015018041046,22.529363627702953,2018-12-11 18:03:00,95,113.94503,22.522916,31
178,178,178,178,183,114.01303699532193,22.487628495553945,B,0.5,29.084311988410047,1.1648825485274796,113.94902952344731,22.531091397156878,2018-12-11 18:03:00,75,113.93955600000001,22.525517,41
179,179,179,179,220,113.96866455031912,22.440022376115927,B,0.5,29.45393376314044,1.6019962026177317,113.92460129414823,22.512775835056424,2018-12-11 18:03:00,100,113.93291599999999,22.510441,18
180,180,180,180,42,114.00356067593565,22.463379021486087,A,0.5,35.57931839129308,1.7466231407010857,113.94536830686943,22.516292182386564,2018-12-11 18:04:00,45,113.939075,22.510614,16
181,181,181,181,22,113.85474449759796,22.598071525612674,C,0.5,37.37497834128073,1.866774216475311,113.93990088890064,22.49894786894248,2018-12-11 18:05:00,85,113.930613,22.508344,21
182,182,182,182,76,113.9712115470296,22.461268106247243,A,0.5,26.118744339209012,1.6698613665598423,113.92522670188316,22.53585673025086,2018-12-11 18:05:00,55,113.928522,22.543616,22
183,183,183,183,163,113.90398958266293,22.439600030108014,C,0.5,38.45223084619764,1.5720051270783841,113.93902109206499,22.513466099836787,2018-12-11 18:06:00,95,113.94165,22.521807,36
184,184,184,184,229,114.02051423497996,22.43605136646609,A,0.5,37.39104053201604,1.3370537780403846,113.96919855770204,22.525622686212483,2018-12-11 18:06:00,90,113.96079099999999,22.530275,65
185,185,185,185,25,113.93868140951231,22.520783306334664,C,0.5,25.220712333034374,1.7544630753647656,113.93007346704695,22.509753141116168,2018-12-11 18:07:00,25,113.930613,22.508344,21
186,186,186,186,118,113.98710211147024,22.620043142894392,B,0.5,27.070797113770386,1.7332929834010118,113.93360945394821,22.528047560649252,2018-12-11 18:07:00,90,113.937374,22.525269,28
187,187,187,187,179,113.94436804080988,22.487279859072075,C,0.5,26.947935611764226,1.6824525273927151,113.94865040309357,22.52491992563229,2018-12-11 18:07:00,35,113.93955600000001,22.525517,39
188,188,188,188,95,113.99211555345468,22.587791180956486,B,0.5,36.886373077322226,1.8833862125150085,113.93048849051156,22.53389684175845,2018-12-11 18:08:00,5,113.921489,22.542571,11
189,189,189,189,14,113.88856963974087,22.538944288173646,B,0.5,30.397151696524805,1.2391878651833352,113.92940753137604,22.51626309539908,2018-12-11 18:09:00,75,113.93291599999999,22.510441,20
190,190,190,190,38,113.87756902383371,22.435229971487864,A,0.5,38.887649833495715,1.653322736331304,113.93925688322815,22.504599821602927,2018-12-11 18:10:00,90,113.939075,22.510614,15
191,191,191,191,103,113.85519826767784,22.544319967834944,B,0.5,26.4273075733192,1.914496898441966,113.95392090158778,22.504161840051257,2018-12-11 18:10:00,90,113.947657,22.509065,0
192,192,192,192,125,114.02828199358449,22.565160326392217,B,0.5,33.060911768936336,1.606780530734008,113.93790986771316,22.528901805156714,2018-12-11 18:10:00,60,113.937374,22.525269,27
193,193,193,193,175,113.97304298679613,22.586461894224616,A,0.5,36.859922193073714,1.2663660971626616,113.95070405086928,22.52196634135621,2018-12-11 18:10:00,5,113.94512900000001,22.52325,43
194,194,194,194,26,113.92675525151222,22.44650512073409,A,0.5,31.991035151682482,1.6322988510065986,113.93225488586096,22.502440717549693,2018-12-11 18:12:00,20,113.930613,22.508344,21
195,195,195,195,53,114.01596667174843,22.449680286159168,A,0.5,28.493915352448344,1.3106942929496723,113.92702323854357,22.52341456845365,2018-12-11 18:13:00,85,113.93258,22.516243,47
196,196,196,196,182,113.99022349371376,22.545291823450903,B,0.5,28.096860561698225,1.9538293947013656,113.94831465669064,22.530713147573447,2018-12-11 18:14:00,50,113.93955600000001,22.525517,39
197,197,197,197,111,113.86799693999573,22.605103559667697,A,0.5,25.49672089781528,1.4739660841653592,113.94881707628458,22.50878876101404,2018-12-11 18:15:00,5,113.94821999999999,22.518481,5
198,198,198,198,138,114.02721080446906,22.572178171824746,B,0.5,36.88897110634264,1.1184890825087626,113.94860446632441,22.53044987578291,2018-12-11 18:15:00,85,113.94321299999999,22.522191,29
199,199,199,199,55,113.96219541733892,22.433425753631983,A,0.5,35.21210070232465,1.9635665534277045,113.93821826617136,22.51486049133709,2018-12-11 18:16:00,85,113.93258,22.516243,47
200,200,200,200,216,113.86087739314009,22.58063660589185,C,0.5,28.504452330663014,1.7260155174443863,113.95318642277832,22.5371903184755,2018-12-11 18:19:00,80,113.954392,22.535928,74
201,201,201,201,203,113.8736065792972,22.46818987039461,C,0.5,29.74722223696936,1.7907052626605091,113.9602641059045,22.54064728186577,2018-12-11 18:21:00,30,113.95630200000001,22.546269,56
202,202,202,202,119,114.01487333688576,22.564135500396265,B,0.5,32.42150011449518,1.496338342699116,113.92832164959671,22.51800423044045,2018-12-11 18:22:00,80,113.937374,22.525269,28
203,203,203,203,234,113.88175784979632,22.570580098065435,A,0.5,36.40182301555553,1.3893819457308,113.95803927109804,22.528695690472606,2018-12-11 18:22:00,80,113.96115900000001,22.535477,63
204,204,204,204,87,113.92762295697094,22.485548341295672,B,0.5,25.38537863736572,1.8358254477732283,113.92857852632237,22.543767207293357,2018-12-11 18:23:00,30,113.928522,22.543616,24
205,205,205,205,174,114.04471179762626,22.449488002104143,C,0.5,39.78281107438858,1.3477304581871987,113.9535391112404,22.52599527305629,2018-12-11 18:24:00,55,113.94512900000001,22.52325,42
206,206,206,206,65,113.90779760117584,22.508933804867763,B,0.5,38.08193757894772,1.0020888898692446,113.94328350994759,22.512671558436622,2018-12-11 18:25:00,90,113.93332,22.518527,75
207,207,207,207,176,114.03064854318251,22.442069881408788,B,0.5,29.976327694509024,1.0069848277828233,113.9412340980087,22.52948377654232,2018-12-11 18:25:00,70,113.94512900000001,22.52325,43
208,208,208,208,196,113.88802851192128,22.640857714614025,A,0.5,35.61533990960165,1.3116689154876555,113.95592849018736,22.54101559209441,2018-12-11 18:25:00,70,113.95630200000001,22.546269,56
209,209,209,209,238,114.04898071060465,22.612102140102746,C,0.5,29.150890032256413,1.5302577484922408,113.955305487162,22.53261594994457,2018-12-11 18:25:00,70,113.954392,22.535928,71
210,210,210,210,241,114.02459366498651,22.511037455714206,C,0.5,35.923891928765904,1.1694477082375778,113.95882869733543,22.54137638585907,2018-12-11 18:25:00,25,113.960384,22.54585100000001,53
211,211,211,211,27,113.92856207574005,22.442057638290528,B,0.5,31.19243110827801,1.893140903296752,113.93232680353712,22.51259597562581,2018-12-11 18:26:00,30,113.930613,22.508344,21
212,212,212,212,30,113.8938629287442,22.505528998059678,A,0.5,31.31514167062602,1.1540128894071344,113.92687157970713,22.51394923675637,2018-12-11 18:28:00,85,113.930613,22.508344,21
213,213,213,213,116,114.01982916256493,22.42970534388636,B,0.5,25.354212155072144,1.0841814406270922,113.93268332900655,22.53299184347677,2018-12-11 18:28:00,65,113.937374,22.525269,27
214,214,214,214,191,114.05098252481048,22.587825340929257,B,0.5,36.22901276286662,1.5103465742381723,113.94847774680255,22.530010383464127,2018-12-11 18:28:00,15,113.954392,22.535928,75
215,215,215,215,225,113.88078352101047,22.433885819743086,C,0.5,26.76703300550486,1.9849162501860145,113.95919330965224,22.535653743572784,2018-12-11 18:28:00,60,113.96079099999999,22.530275,66
216,216,216,216,236,113.9320193076799,22.588620678420444,B,0.5,26.194075686910896,1.942993824847144,113.95016354756392,22.53539962406484,2018-12-11 18:28:00,80,113.954392,22.535928,74
217,217,217,217,168,113.94533109847971,22.57155464212921,B,0.5,26.791194032395747,1.3830531743285226,113.94832848546015,22.52646261721191,2018-12-11 18:29:00,55,113.94165,22.521807,35
218,218,218,218,157,113.94269372519413,22.544663615602182,A,0.5,37.78038195551957,1.1473405718204712,113.93287516288687,22.513860560491654,2018-12-11 18:30:00,5,113.93399699999999,22.521670999999998,8
219,219,219,219,213,113.99314310992114,22.449264352312213,C,0.5,37.567414277281365,1.5796280026703124,113.96259515730101,22.54056263088557,2018-12-11 18:30:00,70,113.954392,22.535928,75
220,220,220,220,29,113.92970058014099,22.55036008892948,B,0.5,25.2527403750664,1.4550771172600765,113.94037731822935,22.51447614649202,2018-12-11 18:31:00,80,113.930613,22.508344,21
221,221,221,221,81,113.85086405204859,22.597539900866032,A,0.5,27.03621732178626,1.1977582040839223,113.9358777951656,22.545365482775463,2018-12-11 18:31:00,70,113.928522,22.543616,22
222,222,222,222,237,114.0136410929166,22.630563204476232,A,0.5,30.07070898592836,1.4178568205257869,113.95034335416565,22.53201166117051,2018-12-11 18:31:00,65,113.954392,22.535928,73
223,223,223,223,96,113.88724139610079,22.497573700736904,B,0.5,31.11070826501981,1.878209748799544,113.9147946582332,22.532709163549786,2018-12-11 18:33:00,75,113.921489,22.542571,11
224,224,224,224,160,113.84713249061741,22.572104237439465,C,0.5,28.802939412022624,1.5792788435156468,113.93402545186176,22.525355034579484,2018-12-11 18:33:00,45,113.94165,22.521807,37
225,225,225,225,104,113.88538661768702,22.430994041131047,B,0.5,32.07683846909286,1.8251844334433407,113.93981613226872,22.509414884555145,2018-12-11 18:34:00,10,113.947657,22.509065,2
226,226,226,226,44,113.91501231114971,22.470795990103692,B,0.5,28.074355510196423,1.2918020340495429,113.93383312958271,22.519963153614203,2018-12-11 18:35:00,20,113.939075,22.510614,16
227,227,227,227,219,113.90588354910079,22.51100110635114,C,0.5,35.48616632049265,1.3621046429300914,113.92477826075859,22.503801058548074,2018-12-11 18:35:00,80,113.93291599999999,22.510441,19
228,228,228,228,217,113.9118863428,22.555909833175374,C,0.5,33.50661676535797,1.4968768237247103,113.9620154160957,22.532174735400876,2018-12-11 18:36:00,75,113.954392,22.535928,71
229,229,229,229,9,114.03911167786757,22.4935560868046,B,0.5,39.97854021887542,1.7578624629311537,113.97174446821657,22.544461032065566,2018-12-11 18:37:00,65,113.963324,22.540668,71
230,230,230,230,51,114.0103024200717,22.47571197337417,B,0.5,28.78507160424059,1.8705016002230432,113.92861828304626,22.519154153173176,2018-12-11 18:37:00,65,113.93258,22.516243,45
231,231,231,231,84,114.01546729808857,22.528949056465287,C,0.5,26.29734708294065,1.4946847228358813,113.92246879874979,22.552687251232424,2018-12-11 18:37:00,65,113.928522,22.543616,23
232,232,232,232,181,113.86171741169296,22.492300279950665,C,0.5,36.84949375221201,1.9021992954974585,113.93546233567005,22.53255972543261,2018-12-11 18:38:00,65,113.93955600000001,22.525517,39
233,233,233,233,235,114.0048992589082,22.574190407211102,C,0.5,34.52184869841189,1.8656914533879008,113.95615021477334,22.54433296543065,2018-12-11 18:38:00,70,113.96115900000001,22.535477,62
234,234,234,234,82,113.92144663430665,22.54720522233955,C,0.5,38.48710808922765,1.743289905519532,113.9213769345524,22.55192146625371,2018-12-11 18:39:00,80,113.928522,22.543616,24
235,235,235,235,36,113.941309802417,22.46965781235139,A,0.5,27.886812567565688,1.8828370987471328,113.90601153785441,22.52863253895609,2018-12-11 18:42:00,60,113.915701,22.525154,2
236,236,236,236,39,114.00652875855343,22.50751455069953,B,0.5,38.78876404023862,1.0603494750850742,113.94373786008549,22.51040238164123,2018-12-11 18:42:00,30,113.939075,22.510614,16
237,237,237,237,132,113.87810482460421,22.538015572719,A,0.5,33.99507330974511,1.1343619531210554,113.93620791895279,22.53236714821089,2018-12-11 18:42:00,60,113.94118,22.524229000000002,25
238,238,238,238,86,113.91899063559644,22.59457360896661,B,0.5,25.446595253768024,1.082347223079863,113.92796073502466,22.547656576725977,2018-12-11 18:44:00,65,113.928522,22.543616,24
239,239,239,239,63,113.89932164595407,22.486788507925773,A,0.5,39.777419781562045,1.7436145393949771,113.92835142836495,22.520776914825834,2018-12-11 18:46:00,60,113.93332,22.518527,75
