,2018-12-22 10:10:00,2018-12-22 10:15:00,2018-12-22 10:20:00,2018-12-22 10:25:00,2018-12-22 10:30:00,2018-12-22 10:35:00,2018-12-22 10:40:00,2018-12-22 10:45:00,2018-12-22 10:50:00,2018-12-22 10:55:00,2018-12-22 11:00:00,2018-12-22 11:05:00,2018-12-22 11:10:00,2018-12-22 11:15:00,2018-12-22 11:20:00,2018-12-22 11:25:00,2018-12-22 11:30:00,2018-12-22 11:35:00,2018-12-22 11:40:00,2018-12-22 11:45:00,2018-12-22 11:50:00,2018-12-22 11:55:00,2018-12-22 12:00:00,2018-12-22 12:05:00,2018-12-22 12:10:00,2018-12-22 12:15:00,2018-12-22 12:20:00,2018-12-22 12:25:00,2018-12-22 12:30:00,2018-12-22 12:35:00,2018-12-22 12:40:00,2018-12-22 12:45:00,2018-12-22 12:50:00,2018-12-22 12:55:00,2018-12-22 13:00:00,2018-12-22 13:05:00,2018-12-22 13:10:00,2018-12-22 13:15:00,2018-12-22 13:20:00,2018-12-22 13:25:00,2018-12-22 13:30:00,2018-12-22 13:35:00,2018-12-22 13:40:00,2018-12-22 13:45:00,2018-12-22 13:50:00,2018-12-22 13:55:00,2018-12-22 14:00:00,2018-12-22 14:05:00,2018-12-22 14:10:00,2018-12-22 14:15:00,2018-12-22 14:20:00,2018-12-22 14:25:00,2018-12-22 14:30:00,2018-12-22 14:35:00,2018-12-22 14:40:00,2018-12-22 14:45:00,2018-12-22 14:50:00,2018-12-22 14:55:00,2018-12-22 15:00:00,2018-12-22 15:05:00,2018-12-22 15:10:00,2018-12-22 15:15:00,2018-12-22 15:20:00,2018-12-22 15:25:00,2018-12-22 15:30:00,2018-12-22 15:35:00,2018-12-22 15:40:00,2018-12-22 15:45:00,2018-12-22 15:50:00,2018-12-22 15:55:00,2018-12-22 16:00:00,2018-12-22 16:05:00,2018-12-22 16:10:00,2018-12-22 16:15:00,2018-12-22 16:20:00,2018-12-22 16:25:00,2018-12-22 16:30:00,2018-12-22 16:35:00,2018-12-22 16:40:00,2018-12-22 16:45:00,2018-12-22 16:50:00,2018-12-22 16:55:00,2018-12-22 17:00:00,2018-12-22 17:05:00,2018-12-22 17:10:00,2018-12-22 17:15:00,2018-12-22 17:20:00,2018-12-22 17:25:00,2018-12-22 17:30:00,2018-12-22 17:35:00,2018-12-22 17:40:00,2018-12-22 17:45:00,2018-12-22 17:50:00,2018-12-22 17:55:00,2018-12-22 18:00:00,2018-12-22 18:05:00,2018-12-22 18:10:00,2018-12-22 18:15:00,2018-12-22 18:20:00,2018-12-22 18:25:00,2018-12-22 18:30:00,2018-12-22 18:35:00,2018-12-22 18:40:00,2018-12-22 18:45:00,2018-12-22 18:50:00,2018-12-22 18:55:00,2018-12-22 19:00:00,2018-12-22 19:05:00,2018-12-22 19:10:00,2018-12-22 19:15:00,2018-12-22 19:20:00,2018-12-22 19:25:00,2018-12-22 19:30:00,2018-12-22 19:35:00,2018-12-22 19:40:00,2018-12-22 19:45:00,2018-12-22 19:50:00,2018-12-22 19:55:00,2018-12-22 20:00:00,2018-12-22 20:05:00
44,8,0,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,4,2,0,1,4,1,0,0,1,1,0,0,2,0,1,1,0,1,0,1,1,0,1,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
45,14,2,2,1,0,1,0,5,1,0,0,1,2,0,1,0,0,0,1,1,1,0,2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,2,1,1,1,0,2,0,0,1,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,4,0,0,1,0,1,1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,1,3,1,1,1,3,1,0,0,0,3,1,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
46,13,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,0,0,3,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,3,0,2,0,1,0,1,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
47,4,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
48,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
52,5,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
53,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,1,0,1,1,0,0,0,1,2,1,1,0,0,0,2,0,3,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
54,13,4,1,0,0,5,2,0,2,2,4,1,0,4,2,3,1,0,3,3,1,6,2,2,3,3,1,3,1,2,3,1,2,3,2,3,0,1,0,2,1,1,1,3,2,2,1,0,1,1,4,1,0,0,3,1,2,0,1,1,0,0,0,1,0,2,1,0,2,0,1,2,2,2,1,0,0,2,0,0,1,1,1,0,1,0,1,1,4,3,1,2,1,1,1,0,1,2,2,2,2,2,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
55,13,1,2,4,3,1,1,0,0,6,1,2,3,3,0,1,0,1,0,3,0,0,2,2,0,0,1,0,0,0,2,1,1,1,0,0,3,0,1,0,1,1,0,1,1,2,1,0,0,2,1,1,0,1,1,1,1,1,0,2,0,0,1,0,0,0,1,0,1,2,1,2,2,0,0,0,1,0,2,0,0,1,1,3,1,1,0,1,3,0,1,2,1,1,1,1,1,3,1,2,1,2,0,2,0,2,1,4,1,0,1,1,0,0,1,1,1,0,0,0
56,20,1,0,1,2,0,1,2,0,2,3,2,0,0,2,1,2,2,0,1,1,2,0,1,3,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,2,1,1,0,0,1,0,1,2,0,1,1,1,3,0,0,0,0,0,2,1,2,0,1,1,0,2,1,1,2,1,4,1,1,0,0,1,1,0,0,1,2,2,1,2,1,1,3,0,0,2,1,1,0,2,2,1,0,1,0,2,4,1,1,0,3,0,1,1,0,0
57,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,22,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,3,0,2,0,2,3,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
61,8,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,2,2,0,2,1,0,0,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,0,1,1,1,0,0,0,1,0,3,1,1,0,1,2,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,7,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
65,13,0,2,2,2,1,0,1,1,0,0,2,2,1,0,2,2,0,0,1,1,1,2,3,0,2,1,1,0,0,2,1,2,1,3,0,1,1,2,1,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,2,2,0,1,0,4,0,1,1,0,0,0,0,0,0,3,0,0,2,1,1,1,4,0,1,0,2,2,0,1,1,1,1,0,0,0,2,2,0,1,1,3,2,1,2,1,1,1,1,2,3,3,1,2,1,1,1,1,0,0,1,1,0,0,0
66,8,0,1,0,3,1,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,1,1,2,2,3,1,0,3,3,1,0,0,0,1,2,0,2,0,2,2,3,1,1,1,1,0,0,1,2,0,0,1,0,0,1,0,2,1,0,0,0,2,0,1,2,0,2,0,1,0,2,1,2,0,0,2,0,3,0,2,1,1,1,0,0,0,0
67,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
69,10,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
71,23,1,1,3,2,3,1,0,2,4,1,3,0,0,0,0,4,0,1,2,1,0,2,2,0,1,1,3,1,0,1,0,1,0,1,5,3,0,1,0,2,1,2,1,2,0,0,0,0,0,1,0,5,0,2,2,0,1,0,0,1,1,0,0,0,0,1,3,0,0,3,1,1,0,2,0,2,1,1,2,3,1,1,2,0,1,2,2,2,0,1,0,3,1,0,0,0,2,2,0,1,1,2,3,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
72,17,1,0,0,3,4,2,1,1,1,1,1,1,1,2,0,0,0,0,2,1,1,0,1,0,1,1,1,2,0,3,1,3,4,2,1,1,1,0,2,0,1,1,2,0,0,0,0,2,1,1,0,2,0,0,1,0,1,0,0,1,2,1,0,0,1,0,2,3,2,1,3,4,1,1,2,0,1,0,0,1,1,3,1,1,1,1,2,1,3,0,0,1,2,0,1,3,0,0,5,2,2,3,2,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
73,25,2,1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,3,0,1,0,1,3,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0,1,1,0,1,1,0,1,4,0,2,0,0,1,4,0,3,1,2,1,3,3,1,0,1,1,0,0,1,1,1,4,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,4,1,2,3,2,2,1,3,0,0,3,1,0,1,0,0,0,0
74,20,0,0,2,1,0,0,0,0,1,0,5,0,0,1,1,0,0,0,1,2,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,0,0,2,2,1,0,1,2,1,0,0,0,1,0,1,1,1,3,0,0,0,1,3,2,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,2,0,1,0,1,0,0,1,2,0,0,1,0,0,0,2,3,2,3,1,2,1,2,1,2,0,1,1,2,1,0,1,1,0,0,0,0
75,11,1,2,2,1,2,1,0,1,1,1,1,1,0,1,3,2,2,0,2,0,3,2,0,3,3,1,0,1,0,1,0,1,2,2,1,0,1,1,2,1,2,2,1,0,1,1,1,1,1,2,0,2,1,0,1,3,0,2,0,1,2,0,1,1,1,2,1,0,0,1,2,0,2,1,1,1,2,0,1,4,1,2,1,3,2,1,0,0,1,1,1,0,4,1,2,2,1,0,3,0,3,3,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
